IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
980,423,94.7,100.0,32.5,3.24,Strong Perf.
1092,466,94.7,100.0,32.5,3.24,Strong Perf.
1109,472,94.7,100.0,32.8,3.24,Strong Perf.
1026,437,94.7,100.0,32.8,3.24,Strong Perf.
890,380,94.7,100.0,32.8,3.24,Strong Perf.
731,315,94.7,100.0,32.8,3.24,Strong Perf.
569,248,94.7,100.0,32.8,3.24,Strong Perf.
419,185,94.7,100.0,32.8,3.24,Strong Perf.
293,132,94.7,100.0,33.1,3.24,Strong Perf.
194,90,94.7,100.0,33.1,3.24,Strong Perf.
122,58,94.7,100.0,33.1,3.24,Strong Perf.
72,36,94.7,100.0,33.1,3.24,Strong Perf.
39,20,94.7,100.0,33.1,3.24,Strong Perf.
18,8,94.7,100.0,33.1,3.24,Strong Perf.
4,0,94.7,100.0,33.3,3.24,Strong Perf.
-5,-7,94.7,100.0,33.3,3.24,Strong Perf.
-12,-13,94.7,100.0,33.3,3.24,Strong Perf.
-19,-19,94.7,100.0,33.6,3.24,Strong Perf.
-25,-25,94.7,100.0,33.6,3.24,Strong Perf.
-30,-31,94.7,100.0,33.9,3.24,Strong Perf.
-36,-36,94.7,100.0,33.9,3.24,Strong Perf.
-42,-42,94.7,100.0,33.9,3.24,Strong Perf.
-47,-47,94.7,100.0,33.9,3.24,Strong Perf.
-53,-53,94.7,100.0,33.9,3.24,Strong Perf.
305,87,94.7,100.0,33.9,3.24,Strong Perf.
594,199,94.7,100.0,33.9,3.24,Strong Perf.
957,341,94.7,100.0,33.9,3.24,Strong Perf.
1311,480,94.7,100.0,33.9,3.24,Strong Perf.
1547,572,94.7,100.0,33.9,3.24,Strong Perf.
1588,586,94.7,100.0,33.9,3.24,Strong Perf.
1418,516,94.7,100.0,33.9,3.24,Strong Perf.
1072,375,94.7,100.0,33.9,3.24,Strong Perf.
684,218,94.7,100.0,33.9,3.24,Strong Perf.
481,135,94.7,100.0,34.1,3.24,Strong Perf.
506,143,94.7,100.0,34.1,3.24,Strong Perf.
567,166,94.7,100.0,34.1,3.24,Strong Perf.
550,158,94.7,100.0,34.1,3.24,Strong Perf.
475,128,94.7,100.0,34.1,3.24,Strong Perf.
375,87,94.7,100.0,34.1,3.24,Strong Perf.
269,44,94.7,100.0,34.1,3.24,Strong Perf.
168,3,94.7,100.0,34.1,3.24,Strong Perf.
81,-30,94.7,100.0,34.1,3.24,Strong Perf.
15,-56,94.7,100.0,34.1,3.24,Strong Perf.
-31,-74,94.7,100.0,34.4,3.24,Strong Perf.
-61,-86,94.7,100.0,34.4,3.24,Strong Perf.
-79,-91,94.7,100.0,34.7,3.24,Strong Perf.
-87,-93,94.7,100.0,34.7,3.24,Strong Perf.
-90,-93,94.7,100.0,34.7,3.24,Strong Perf.
-90,-91,94.7,100.0,34.7,3.24,Strong Perf.
-88,-88,94.7,100.0,34.7,3.24,Strong Perf.
-84,-84,94.7,100.0,34.9,3.24,Strong Perf.
-80,-80,94.7,100.0,34.9,3.24,Strong Perf.
-76,-76,94.7,100.0,34.9,3.24,Strong Perf.
-71,-71,94.7,100.0,34.9,3.24,Strong Perf.
-65,-65,94.7,100.0,34.9,3.24,Strong Perf.
-60,-60,94.7,100.0,34.9,3.24,Strong Perf.
261,71,94.7,100.0,35.2,3.24,Strong Perf.
562,195,94.7,100.0,35.2,3.24,Strong Perf.
969,362,94.7,100.0,35.2,3.24,Strong Perf.
1401,539,94.7,100.0,35.2,3.24,Strong Perf.
1731,675,94.7,100.0,35.2,3.24,Strong Perf.
1849,726,94.7,100.0,35.5,3.24,Strong Perf.
1712,675,94.7,100.0,35.5,3.24,Strong Perf.
1343,532,94.7,100.0,35.5,3.24,Strong Perf.
916,365,94.7,100.0,35.7,3.24,Strong Perf.
738,298,94.7,100.0,35.7,3.24,Strong Perf.
835,341,94.7,100.0,35.7,3.24,Strong Perf.
936,386,94.7,100.0,35.7,3.24,Strong Perf.
922,384,94.7,100.0,35.7,3.24,Strong Perf.
829,351,94.7,100.0,35.7,3.24,Strong Perf.
698,302,94.7,100.0,35.7,3.24,Strong Perf.
555,248,94.7,100.0,35.7,3.24,Strong Perf.
417,197,94.7,100.0,35.7,3.24,Strong Perf.
302,154,94.7,100.0,35.7,3.24,Strong Perf.
215,123,94.7,100.0,35.7,3.24,Strong Perf.
155,102,94.7,100.0,35.7,3.24,Strong Perf.
119,91,94.7,100.0,35.7,3.24,Strong Perf.
100,85,94.7,100.0,35.7,3.24,Strong Perf.
91,84,94.7,100.0,35.7,3.24,Strong Perf.
89,86,94.7,100.0,35.7,3.24,Strong Perf.
89,88,94.7,100.0,35.7,3.24,Strong Perf.
91,90,94.7,100.0,35.7,3.24,Strong Perf.
92,92,94.7,100.0,35.7,3.24,Strong Perf.
94,94,94.7,100.0,35.7,3.24,Strong Perf.
96,96,94.7,100.0,35.7,3.24,Strong Perf.
97,97,94.7,100.0,35.7,3.24,Strong Perf.
98,98,94.7,100.0,35.7,3.24,Strong Perf.
493,256,94.7,100.0,35.7,3.24,Strong Perf.
840,395,94.7,100.0,35.7,3.24,Strong Perf.
1312,583,94.7,100.0,35.7,3.24,Strong Perf.
1829,789,94.7,100.0,35.7,3.24,Strong Perf.
2255,959,94.7,100.0,35.7,3.24,Strong Perf.
2461,1040,94.7,100.0,35.7,3.24,Strong Perf.
2383,1007,94.7,100.0,35.7,3.24,Strong Perf.
2031,865,94.7,100.0,35.7,3.24,Strong Perf.
1496,649,94.7,100.0,35.7,3.24,Strong Perf.
1034,462,94.7,100.0,36.3,3.24,Strong Perf.
897,405,94.7,100.0,36.3,3.24,Strong Perf.
983,437,94.7,100.0,36.3,3.24,Strong Perf.
1031,453,94.7,100.0,36.5,3.24,Strong Perf.
969,426,94.7,100.0,36.5,3.24,Strong Perf.
844,373,94.7,100.0,36.5,3.24,Strong Perf.
693,310,94.7,100.0,36.5,3.24,Strong Perf.
538,244,94.7,100.0,36.5,3.24,Strong Perf.
395,184,94.7,100.0,36.8,3.24,Strong Perf.
276,133,94.7,100.0,36.8,3.24,Strong Perf.
183,92,94.7,100.0,36.8,3.24,Strong Perf.
116,62,94.7,100.0,36.8,3.24,Strong Perf.
71,41,94.7,100.0,36.8,3.24,Strong Perf.
42,26,94.7,100.0,36.8,3.24,Strong Perf.
23,15,94.7,100.0,36.8,3.24,Strong Perf.
11,7,94.7,100.0,36.8,3.24,Strong Perf.
2,1,94.7,100.0,36.8,3.24,Strong Perf.
-4,-4,94.7,100.0,36.8,3.24,Strong Perf.
-9,-9,94.7,100.0,36.8,3.24,Strong Perf.
-14,-14,94.7,100.0,36.8,3.24,Strong Perf.
-18,-18,94.7,100.0,36.8,3.24,Strong Perf.
-23,-23,94.7,100.0,36.8,3.24,Strong Perf.
-26,-26,94.7,100.0,36.8,3.24,Strong Perf.
-30,-30,94.7,100.0,36.8,3.24,Strong Perf.
-33,-33,94.7,100.0,36.8,3.24,Strong Perf.
398,137,94.7,100.0,36.8,3.24,Strong Perf.
725,266,94.7,100.0,36.8,3.24,Strong Perf.
1083,408,94.7,100.0,36.8,3.24,Strong Perf.
1353,515,94.7,100.0,36.8,3.24,Strong Perf.
1429,545,94.7,100.0,36.8,3.24,Strong Perf.
1279,485,94.7,100.0,36.8,3.24,Strong Perf.
939,348,94.7,100.0,36.8,3.24,Strong Perf.
593,210,94.7,100.0,36.8,3.24,Strong Perf.
498,172,94.7,100.0,36.8,3.24,Strong Perf.
584,207,94.7,100.0,36.8,3.24,Strong Perf.
620,222,94.7,100.0,36.8,3.24,Strong Perf.
569,202,94.7,100.0,36.8,3.24,Strong Perf.
475,166,94.7,100.0,36.8,3.24,Strong Perf.
364,123,94.7,100.0,36.8,3.24,Strong Perf.
254,80,94.7,100.0,36.8,3.24,Strong Perf.
160,44,94.7,100.0,36.8,3.24,Strong Perf.
88,17,94.7,100.0,37.1,3.24,Strong Perf.
40,0,94.7,100.0,37.1,3.24,Strong Perf.
12,-8,94.7,100.0,37.1,3.24,Strong Perf.
-1,-11,94.7,100.0,37.1,3.24,Strong Perf.
-7,-11,94.7,100.0,37.1,3.24,Strong Perf.
-7,-9,94.7,100.0,37.6,3.24,Strong Perf.
-4,-5,94.7,100.0,37.9,3.24,Strong Perf.
-1,-1,94.7,100.0,37.9,3.24,Strong Perf.
2,2,94.7,100.0,37.9,3.24,Strong Perf.
7,7,94.7,100.0,37.9,3.24,Strong Perf.
11,11,94.7,100.0,38.1,3.24,Strong Perf.
16,16,94.7,100.0,38.1,3.24,Strong Perf.
20,20,94.7,100.0,38.1,3.24,Strong Perf.
600,255,94.7,100.0,38.1,3.24,Strong Perf.
1028,429,94.7,100.0,38.1,3.24,Strong Perf.
1535,634,94.7,100.0,38.1,3.24,Strong Perf.
1999,822,94.7,100.0,38.1,3.24,Strong Perf.
2280,936,94.7,100.0,38.1,3.24,Strong Perf.
2288,941,94.7,100.0,38.1,3.24,Strong Perf.
2008,831,94.7,100.0,38.1,3.24,Strong Perf.
1509,633,94.7,100.0,38.1,3.24,Strong Perf.
1048,450,94.7,100.0,38.1,3.24,Strong Perf.
922,400,94.7,100.0,38.1,3.24,Strong Perf.
1042,449,94.7,100.0,38.1,3.24,Strong Perf.
1120,481,94.7,100.0,38.1,3.24,Strong Perf.
1072,462,94.7,100.0,38.1,3.24,Strong Perf.
949,413,94.7,100.0,38.1,3.24,Strong Perf.
790,349,94.7,100.0,38.1,3.24,Strong Perf.
621,281,94.7,100.0,38.1,3.24,Strong Perf.
462,217,94.7,100.0,38.1,3.24,Strong Perf.
328,162,94.7,100.0,38.4,3.24,Strong Perf.
224,120,94.7,100.0,38.4,3.24,Strong Perf.
150,88,94.7,100.0,38.4,3.24,Strong Perf.
101,67,94.7,100.0,38.7,3.24,Strong Perf.
70,53,94.7,100.0,38.7,3.24,Strong Perf.
51,43,94.7,100.0,38.7,3.24,Strong Perf.
39,36,94.7,100.0,38.7,3.24,Strong Perf.
31,30,94.7,100.0,38.7,3.24,Strong Perf.
25,24,94.7,100.0,38.7,3.24,Strong Perf.
19,19,94.7,100.0,38.7,3.24,Strong Perf.
13,13,94.7,100.0,38.7,3.24,Strong Perf.
7,7,94.7,100.0,38.7,3.24,Strong Perf.
1,1,94.7,100.0,38.7,3.24,Strong Perf.
-4,-4,94.7,100.0,38.9,3.24,Strong Perf.
-10,-10,94.7,100.0,38.9,3.24,Strong Perf.
404,151,94.7,100.0,38.9,3.24,Strong Perf.
740,282,94.7,100.0,38.9,3.24,Strong Perf.
1159,446,94.7,100.0,38.9,3.24,Strong Perf.
1559,602,94.7,100.0,38.9,3.24,Strong Perf.
1811,698,94.7,100.0,38.9,3.24,Strong Perf.
1827,701,94.7,100.0,38.9,3.24,Strong Perf.
1598,606,94.7,100.0,38.9,3.24,Strong Perf.
1178,434,94.7,100.0,38.9,3.24,Strong Perf.
745,257,94.7,100.0,38.9,3.24,Strong Perf.
555,178,94.7,100.0,38.9,3.24,Strong Perf.
600,193,94.7,100.0,38.9,3.24,Strong Perf.
647,209,94.7,100.0,38.9,3.24,Strong Perf.
603,188,94.7,100.0,38.9,3.24,Strong Perf.
505,147,94.7,100.0,38.9,3.24,Strong Perf.
386,97,94.7,100.0,38.9,3.24,Strong Perf.
266,47,94.7,100.0,38.9,3.24,Strong Perf.
156,1,94.7,100.0,38.9,3.24,Strong Perf.
66,-35,94.7,100.0,38.9,3.24,Strong Perf.
0,-63,94.7,100.0,38.9,3.24,Strong Perf.
-46,-82,94.7,100.0,38.9,3.24,Strong Perf.
-75,-94,94.7,100.0,38.9,3.24,Strong Perf.
-91,-101,94.7,100.0,38.9,3.24,Strong Perf.
-100,-104,94.7,100.0,38.9,3.24,Strong Perf.
-103,-105,94.7,100.0,38.9,3.24,Strong Perf.
-104,-105,94.7,100.0,38.9,3.24,Strong Perf.
-103,-103,94.7,100.0,38.9,3.24,Strong Perf.
-101,-101,94.7,100.0,38.9,3.24,Strong Perf.
-98,-98,94.7,100.0,38.9,3.24,Strong Perf.
-95,-95,94.7,100.0,38.9,3.24,Strong Perf.
-91,-91,94.7,100.0,38.9,3.24,Strong Perf.
-87,-87,94.7,100.0,38.9,3.24,Strong Perf.
-82,-82,94.7,100.0,38.9,3.24,Strong Perf.
351,94,94.7,100.0,38.9,3.24,Strong Perf.
698,236,94.7,100.0,38.9,3.24,Strong Perf.
1114,406,94.7,100.0,38.9,3.24,Strong Perf.
1489,559,94.7,100.0,38.9,3.24,Strong Perf.
1696,646,94.7,100.0,38.9,3.24,Strong Perf.
1665,638,94.7,100.0,38.9,3.24,Strong Perf.
1389,532,94.7,100.0,38.9,3.24,Strong Perf.
968,367,94.7,100.0,38.9,3.24,Strong Perf.
691,261,94.7,100.0,38.9,3.24,Strong Perf.
726,279,94.7,100.0,38.9,3.24,Strong Perf.
849,333,94.7,100.0,38.9,3.24,Strong Perf.
869,346,94.7,100.0,38.9,3.24,Strong Perf.
798,321,94.7,100.0,38.9,3.24,Strong Perf.
680,279,94.7,100.0,38.9,3.24,Strong Perf.
543,228,94.7,100.0,38.9,3.24,Strong Perf.
407,178,94.7,100.0,39.2,3.24,Strong Perf.
291,135,94.7,100.0,40.0,3.24,Strong Perf.
201,103,94.7,100.0,40.0,3.24,Strong Perf.
139,83,94.7,100.0,40.0,3.24,Strong Perf.
102,71,94.7,100.0,40.0,3.24,Strong Perf.
82,67,94.7,100.0,40.0,3.24,Strong Perf.
74,66,94.7,100.0,40.3,3.24,Strong Perf.
72,68,94.7,100.0,40.3,3.24,Strong Perf.
73,72,94.7,100.0,40.3,3.24,Strong Perf.
75,75,94.7,100.0,40.3,3.24,Strong Perf.
78,78,94.7,100.0,40.3,3.24,Strong Perf.
81,81,94.7,100.0,40.3,3.24,Strong Perf.
83,83,94.7,100.0,40.3,3.24,Strong Perf.
85,85,94.7,100.0,40.3,3.24,Strong Perf.
86,86,94.7,100.0,40.3,3.24,Strong Perf.
502,253,94.7,100.0,40.3,3.24,Strong Perf.
862,397,94.7,100.0,40.3,3.24,Strong Perf.
1345,590,94.7,100.0,40.3,3.24,Strong Perf.
1862,796,94.7,100.0,40.3,3.24,Strong Perf.
2276,961,94.7,100.0,40.3,3.24,Strong Perf.
2458,1033,94.7,100.0,40.3,3.24,Strong Perf.
2352,989,94.7,100.0,40.3,3.24,Strong Perf.
1973,836,94.7,100.0,40.3,3.24,Strong Perf.
1428,615,94.7,100.0,40.3,3.24,Strong Perf.
988,437,94.7,100.0,40.3,3.24,Strong Perf.
885,394,94.7,100.0,40.3,3.24,Strong Perf.
975,427,94.7,100.0,40.3,3.24,Strong Perf.
1008,437,94.7,100.0,40.3,3.24,Strong Perf.
934,405,94.7,100.0,40.3,3.24,Strong Perf.
804,350,94.7,100.0,40.3,3.24,Strong Perf.
652,286,94.7,100.0,40.3,3.24,Strong Perf.
498,221,94.7,100.0,40.3,3.24,Strong Perf.
359,162,94.7,100.0,40.3,3.24,Strong Perf.
244,113,94.7,100.0,40.3,3.24,Strong Perf.
157,75,94.7,100.0,40.3,3.24,Strong Perf.
95,46,94.7,100.0,40.3,3.24,Strong Perf.
53,27,94.7,100.0,40.3,3.24,Strong Perf.
26,13,94.7,100.0,40.3,3.24,Strong Perf.
10,3,94.7,100.0,40.3,3.24,Strong Perf.
0,-4,94.7,100.0,40.3,3.24,Strong Perf.
-8,-9,94.7,100.0,40.3,3.24,Strong Perf.
-14,-14,94.7,100.0,40.3,3.24,Strong Perf.
-18,-19,94.7,100.0,40.3,3.24,Strong Perf.
-22,-22,94.7,100.0,40.3,3.24,Strong Perf.
-27,-27,94.7,100.0,40.3,3.24,Strong Perf.
-29,-29,94.7,100.0,40.3,3.24,Strong Perf.
-32,-32,94.7,100.0,40.3,3.24,Strong Perf.
-33,-33,94.7,100.0,40.3,3.24,Strong Perf.
208,62,94.7,100.0,40.3,3.24,Strong Perf.
442,155,94.7,100.0,40.3,3.24,Strong Perf.
764,283,94.7,100.0,40.3,3.24,Strong Perf.
1106,420,94.7,100.0,40.3,3.24,Strong Perf.
1363,523,94.7,100.0,40.3,3.24,Strong Perf.
1446,556,94.7,100.0,40.3,3.24,Strong Perf.
1188,454,94.7,100.0,40.3,3.24,Strong Perf.
832,313,94.7,100.0,40.3,3.24,Strong Perf.
564,207,94.7,100.0,40.3,3.24,Strong Perf.
554,205,94.7,100.0,40.3,3.24,Strong Perf.
651,245,94.7,100.0,40.3,3.24,Strong Perf.
676,257,94.7,100.0,40.3,3.24,Strong Perf.
623,238,94.7,100.0,40.3,3.24,Strong Perf.
532,204,94.7,100.0,40.3,3.24,Strong Perf.
423,163,94.7,100.0,40.3,3.24,Strong Perf.
314,123,94.7,100.0,40.3,3.24,Strong Perf.
218,87,94.7,100.0,40.3,3.24,Strong Perf.
144,61,94.7,100.0,40.3,3.24,Strong Perf.
92,43,94.7,100.0,40.3,3.24,Strong Perf.
60,33,94.7,100.0,40.3,3.24,Strong Perf.
43,30,94.7,100.0,40.3,3.24,Strong Perf.
36,30,94.7,100.0,40.3,3.24,Strong Perf.
36,33,94.7,100.0,40.3,3.24,Strong Perf.
38,37,94.7,100.0,40.3,3.24,Strong Perf.
42,41,94.7,100.0,40.3,3.24,Strong Perf.
46,46,94.7,100.0,40.3,3.24,Strong Perf.
50,50,94.7,100.0,40.3,3.24,Strong Perf.
55,55,94.7,100.0,40.3,3.24,Strong Perf.
59,59,94.7,100.0,40.3,3.24,Strong Perf.
62,62,94.7,100.0,40.3,3.24,Strong Perf.
436,214,94.7,100.0,40.3,3.24,Strong Perf.
808,364,94.7,100.0,40.3,3.24,Strong Perf.
1328,574,94.7,100.0,40.3,3.24,Strong Perf.
1895,802,94.7,100.0,40.3,3.24,Strong Perf.
2338,980,94.7,100.0,40.3,3.24,Strong Perf.
2502,1046,94.7,100.0,40.3,3.24,Strong Perf.
2326,976,94.7,100.0,40.3,3.24,Strong Perf.
1841,782,94.7,100.0,40.3,3.24,Strong Perf.
1258,549,94.7,100.0,40.3,3.24,Strong Perf.
970,433,94.7,100.0,40.3,3.24,Strong Perf.
1046,463,94.7,100.0,40.3,3.24,Strong Perf.
1145,501,94.7,100.0,40.3,3.24,Strong Perf.
1103,483,94.7,100.0,40.3,3.24,Strong Perf.
968,427,94.7,100.0,40.3,3.24,Strong Perf.
794,355,94.7,100.0,40.3,3.24,Strong Perf.
610,279,94.7,100.0,40.3,3.24,Strong Perf.
441,209,94.7,100.0,40.3,3.24,Strong Perf.
301,150,94.7,100.0,40.3,3.24,Strong Perf.
196,104,94.7,100.0,40.3,3.24,Strong Perf.
123,72,94.7,100.0,40.3,3.24,Strong Perf.
76,50,94.7,100.0,40.3,3.24,Strong Perf.
47,34,94.7,100.0,40.3,3.24,Strong Perf.
28,23,94.7,100.0,40.3,3.24,Strong Perf.
16,14,94.7,100.0,40.3,3.24,Strong Perf.
6,6,94.7,100.0,40.3,3.24,Strong Perf.
-1,-1,94.7,100.0,40.3,3.24,Strong Perf.
-8,-9,94.7,100.0,40.3,3.24,Strong Perf.
-16,-16,94.7,100.0,40.3,3.24,Strong Perf.
-23,-23,94.7,100.0,40.3,3.24,Strong Perf.
-31,-31,94.7,100.0,40.3,3.24,Strong Perf.
-38,-38,94.7,100.0,40.3,3.24,Strong Perf.
295,90,94.7,100.0,40.3,3.24,Strong Perf.
571,197,94.7,100.0,40.3,3.24,Strong Perf.
927,335,94.7,100.0,40.3,3.24,Strong Perf.
1282,473,94.7,100.0,40.3,3.24,Strong Perf.
1526,567,94.7,100.0,40.3,3.24,Strong Perf.
1579,585,94.7,100.0,40.3,3.24,Strong Perf.
1422,518,94.7,100.0,40.3,3.24,Strong Perf.
1086,381,94.7,100.0,40.3,3.24,Strong Perf.
695,222,94.7,100.0,40.3,3.24,Strong Perf.
474,131,94.7,100.0,40.3,3.24,Strong Perf.
488,135,94.7,100.0,40.3,3.24,Strong Perf.
551,158,94.7,100.0,40.3,3.24,Strong Perf.
538,151,94.7,100.0,40.3,3.24,Strong Perf.
467,121,94.7,100.0,40.3,3.24,Strong Perf.
370,82,94.7,100.0,40.3,3.24,Strong Perf.
265,39,94.7,100.0,40.3,3.24,Strong Perf.
165,0,94.7,100.0,40.3,3.24,Strong Perf.
79,-34,94.7,100.0,40.3,3.24,Strong Perf.
12,-60,94.7,100.0,40.3,3.24,Strong Perf.
-34,-78,94.7,100.0,40.3,3.24,Strong Perf.
-64,-89,94.7,100.0,40.3,3.24,Strong Perf.
-81,-95,94.7,100.0,40.3,3.24,Strong Perf.
-89,-96,94.7,100.0,40.3,3.24,Strong Perf.
-92,-95,94.7,100.0,40.3,3.24,Strong Perf.
-91,-92,94.7,100.0,40.3,3.24,Strong Perf.
-87,-88,94.7,100.0,40.3,3.24,Strong Perf.
-83,-83,94.7,100.0,40.3,3.24,Strong Perf.
-78,-78,94.7,100.0,40.3,3.24,Strong Perf.
-72,-72,94.7,100.0,40.3,3.24,Strong Perf.
-66,-66,94.7,100.0,40.3,3.24,Strong Perf.
-60,-60,94.7,100.0,40.3,3.24,Strong Perf.
-54,-54,94.7,100.0,40.3,3.24,Strong Perf.
306,94,94.7,100.0,40.3,3.24,Strong Perf.
640,231,94.7,100.0,40.3,3.24,Strong Perf.
1090,416,94.7,100.0,40.3,3.24,Strong Perf.
1567,610,94.7,100.0,40.3,3.24,Strong Perf.
1931,760,94.7,100.0,40.3,3.24,Strong Perf.
2064,817,94.7,100.0,40.3,3.24,Strong Perf.
1915,762,94.7,100.0,40.3,3.24,Strong Perf.
1510,604,94.7,100.0,40.3,3.24,Strong Perf.
1034,418,94.7,100.0,40.3,3.24,Strong Perf.
824,338,94.7,100.0,40.3,3.24,Strong Perf.
921,380,94.7,100.0,40.3,3.24,Strong Perf.
1031,428,94.7,100.0,40.3,3.24,Strong Perf.
1015,425,94.7,100.0,40.3,3.24,Strong Perf.
912,386,94.7,100.0,40.3,3.24,Strong Perf.
767,331,94.7,100.0,40.3,3.24,Strong Perf.
607,270,94.7,100.0,40.3,3.24,Strong Perf.
454,211,94.7,100.0,40.3,3.24,Strong Perf.
324,161,94.7,100.0,40.3,3.24,Strong Perf.
225,123,94.7,100.0,40.3,3.24,Strong Perf.
157,97,94.7,100.0,40.3,3.24,Strong Perf.
113,81,94.7,100.0,40.3,3.24,Strong Perf.
88,72,94.7,100.0,40.3,3.24,Strong Perf.
75,67,94.7,100.0,40.3,3.24,Strong Perf.
68,65,94.7,100.0,40.3,3.24,Strong Perf.
65,64,94.7,100.0,40.3,3.24,Strong Perf.
63,63,94.7,100.0,40.3,3.24,Strong Perf.
61,61,94.7,100.0,40.3,3.24,Strong Perf.
60,60,94.7,100.0,40.3,3.24,Strong Perf.
58,58,94.7,100.0,40.3,3.24,Strong Perf.
55,55,94.7,100.0,40.3,3.24,Strong Perf.
53,53,94.7,100.0,40.3,3.24,Strong Perf.
49,49,94.7,100.0,40.3,3.24,Strong Perf.
671,296,94.7,100.0,40.3,3.24,Strong Perf.
1089,461,94.7,100.0,40.3,3.24,Strong Perf.
1554,644,94.7,100.0,40.3,3.24,Strong Perf.
1939,796,94.7,100.0,40.3,3.24,Strong Perf.
2120,865,94.7,100.0,40.3,3.24,Strong Perf.
2038,830,94.7,100.0,40.3,3.24,Strong Perf.
1708,695,94.7,100.0,40.3,3.24,Strong Perf.
1219,496,94.7,100.0,40.3,3.24,Strong Perf.
810,330,94.7,100.0,40.3,3.24,Strong Perf.
698,282,94.7,100.0,40.3,3.24,Strong Perf.
770,308,94.7,100.0,40.3,3.24,Strong Perf.
795,315,94.7,100.0,40.3,3.24,Strong Perf.
727,285,94.7,100.0,40.3,3.24,Strong Perf.
613,237,94.7,100.0,40.3,3.24,Strong Perf.
483,182,94.7,100.0,40.3,3.24,Strong Perf.
353,128,94.7,100.0,40.3,3.24,Strong Perf.
238,79,94.7,100.0,40.3,3.24,Strong Perf.
144,40,94.7,100.0,40.3,3.24,Strong Perf.
74,10,94.7,100.0,40.3,3.24,Strong Perf.
26,-10,94.7,100.0,40.3,3.24,Strong Perf.
-3,-24,94.7,100.0,40.3,3.24,Strong Perf.
-22,-32,94.7,100.0,40.3,3.24,Strong Perf.
-32,-37,94.7,100.0,40.3,3.24,Strong Perf.
-38,-40,94.7,100.0,40.3,3.24,Strong Perf.
-41,-41,94.7,100.0,40.3,3.24,Strong Perf.
-41,-42,94.7,100.0,40.3,3.24,Strong Perf.
-41,-42,94.7,100.0,40.3,3.24,Strong Perf.
-41,-41,94.7,100.0,40.3,3.24,Strong Perf.
-39,-39,94.7,100.0,40.3,3.24,Strong Perf.
-38,-38,94.7,100.0,40.3,3.24,Strong Perf.
-35,-35,94.7,100.0,40.3,3.24,Strong Perf.
-32,-32,94.7,100.0,40.3,3.24,Strong Perf.
312,107,94.7,100.0,40.3,3.24,Strong Perf.
616,230,94.7,100.0,40.3,3.24,Strong Perf.
1001,387,94.7,100.0,40.3,3.24,Strong Perf.
1372,538,94.7,100.0,40.3,3.24,Strong Perf.
1605,634,94.7,100.0,40.3,3.24,Strong Perf.
1617,642,94.7,100.0,40.3,3.24,Strong Perf.
1392,555,94.7,100.0,40.3,3.24,Strong Perf.
999,401,94.7,100.0,40.3,3.24,Strong Perf.
697,284,94.7,100.0,40.3,3.24,Strong Perf.
694,286,94.7,100.0,40.3,3.24,Strong Perf.
815,338,94.7,100.0,40.3,3.24,Strong Perf.
847,354,94.7,100.0,40.3,3.24,Strong Perf.
786,334,94.7,100.0,40.3,3.24,Strong Perf.
677,294,94.7,100.0,40.3,3.24,Strong Perf.
548,245,94.7,100.0,40.3,3.24,Strong Perf.
418,197,94.7,100.0,40.3,3.24,Strong Perf.
305,155,94.7,100.0,40.3,3.24,Strong Perf.
217,123,94.7,100.0,40.3,3.24,Strong Perf.
157,103,94.7,100.0,40.3,3.24,Strong Perf.
120,91,94.7,100.0,40.3,3.24,Strong Perf.
100,86,94.7,100.0,40.3,3.24,Strong Perf.
91,85,94.7,100.0,40.3,3.24,Strong Perf.
89,86,94.7,100.0,40.3,3.24,Strong Perf.
90,88,94.7,100.0,40.3,3.24,Strong Perf.
91,91,94.7,100.0,40.3,3.24,Strong Perf.
94,93,94.7,100.0,40.3,3.24,Strong Perf.
95,95,94.7,100.0,40.3,3.24,Strong Perf.
97,97,94.7,100.0,40.3,3.24,Strong Perf.
98,98,94.7,100.0,40.3,3.24,Strong Perf.
99,99,94.7,100.0,40.3,3.24,Strong Perf.
563,284,94.7,100.0,40.3,3.24,Strong Perf.
947,437,94.7,100.0,40.3,3.24,Strong Perf.
1447,637,94.7,100.0,40.3,3.24,Strong Perf.
1968,844,94.7,100.0,40.3,3.24,Strong Perf.
2368,1003,94.7,100.0,40.3,3.24,Strong Perf.
2524,1063,94.7,100.0,40.3,3.24,Strong Perf.
2387,1007,94.7,100.0,40.3,3.24,Strong Perf.
1978,841,94.7,100.0,40.3,3.24,Strong Perf.
1418,614,94.7,100.0,40.3,3.24,Strong Perf.
1000,444,94.7,100.0,40.3,3.24,Strong Perf.
928,412,94.7,100.0,40.3,3.24,Strong Perf.
1027,448,94.7,100.0,40.3,3.24,Strong Perf.
1053,455,94.7,100.0,40.3,3.24,Strong Perf.
970,418,94.7,100.0,40.3,3.24,Strong Perf.
832,359,94.7,100.0,40.3,3.24,Strong Perf.
671,290,94.7,100.0,40.3,3.24,Strong Perf.
510,221,94.7,100.0,40.3,3.24,Strong Perf.
364,158,94.7,100.0,40.3,3.24,Strong Perf.
242,105,94.7,100.0,40.3,3.24,Strong Perf.
149,64,94.7,100.0,40.3,3.24,Strong Perf.
83,32,94.7,100.0,40.3,3.24,Strong Perf.
37,9,94.7,100.0,40.3,3.24,Strong Perf.
7,-6,94.7,100.0,40.3,3.24,Strong Perf.
