IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
-40,-40,176.0,98.0,16.0,3.00,Arrhythmia
-42,-42,176.0,98.0,16.0,3.00,Arrhythmia
466,200,176.0,98.0,16.0,3.00,Arrhythmia
1490,691,176.0,98.0,16.0,3.00,Arrhythmia
2033,952,176.0,98.0,16.0,3.00,Arrhythmia
2329,1093,176.0,98.0,16.0,3.00,Arrhythmia
1368,631,176.0,98.0,16.0,3.00,Arrhythmia
732,325,176.0,98.0,16.0,3.00,Arrhythmia
715,315,176.0,98.0,16.0,3.00,Arrhythmia
440,183,176.0,98.0,16.0,3.00,Arrhythmia
300,115,176.0,98.0,16.0,3.00,Arrhythmia
90,14,176.0,98.0,16.0,3.00,Arrhythmia
-12,-35,176.0,98.0,16.0,3.00,Arrhythmia
-48,-53,176.0,98.0,16.0,3.00,Arrhythmia
-57,-58,176.0,98.0,16.0,3.00,Arrhythmia
-59,-59,176.0,98.0,16.0,3.00,Arrhythmia
-60,-60,176.0,98.0,16.0,3.00,Arrhythmia
-61,-61,176.0,98.0,16.0,3.00,Arrhythmia
633,271,176.0,98.0,16.0,3.00,Arrhythmia
1458,667,176.0,98.0,16.0,3.00,Arrhythmia
2047,950,176.0,98.0,16.0,3.00,Arrhythmia
1833,847,176.0,98.0,16.0,3.00,Arrhythmia
997,445,176.0,98.0,16.0,3.00,Arrhythmia
625,266,176.0,98.0,16.0,3.00,Arrhythmia
696,300,176.0,98.0,16.0,3.00,Arrhythmia
0,0,75.0,98.0,16.0,3.00,Weak Perf.
545,262,75.0,98.0,16.0,3.00,Weak Perf.
1036,500,75.0,98.0,16.0,3.00,Weak Perf.
1631,788,75.0,98.0,16.0,3.00,Weak Perf.
2138,1033,75.0,98.0,16.0,3.00,Weak Perf.
2348,1136,75.0,98.0,16.0,3.00,Weak Perf.
2186,1060,75.0,98.0,16.0,3.00,Weak Perf.
1754,855,75.0,98.0,16.0,3.00,Weak Perf.
1271,625,75.0,98.0,16.0,3.00,Weak Perf.
952,474,75.0,98.0,16.0,3.00,Weak Perf.
824,414,75.0,98.0,16.0,3.00,Weak Perf.
760,385,75.0,98.0,16.0,3.00,Weak Perf.
683,350,75.0,98.0,16.0,3.00,Weak Perf.
583,304,75.0,98.0,16.0,3.00,Weak Perf.
468,251,75.0,98.0,16.0,3.00,Weak Perf.
354,198,75.0,98.0,16.0,3.00,Weak Perf.
256,152,75.0,98.0,16.0,3.00,Weak Perf.
181,118,75.0,98.0,16.0,3.00,Weak Perf.
131,96,75.0,98.0,16.0,3.00,Weak Perf.
101,83,75.0,98.0,16.0,3.00,Weak Perf.
86,78,75.0,98.0,16.0,3.00,Weak Perf.
80,76,75.0,98.0,16.0,3.00,Weak Perf.
78,77,75.0,98.0,16.0,3.00,Weak Perf.
79,79,75.0,98.0,16.0,3.00,Weak Perf.
81,81,75.0,98.0,16.0,3.00,Weak Perf.
84,84,75.0,98.0,16.0,3.00,Weak Perf.
86,86,75.0,98.0,16.0,3.00,Weak Perf.
89,89,75.0,98.0,16.0,3.00,Weak Perf.
91,91,75.0,98.0,16.0,3.00,Weak Perf.
93,93,75.0,98.0,16.0,3.00,Weak Perf.
841,453,75.0,98.0,16.0,3.00,Weak Perf.
1254,652,75.0,98.0,16.0,3.00,Weak Perf.
1738,885,75.0,98.0,16.0,3.00,Weak Perf.
2223,1119,75.0,98.0,16.0,3.00,Weak Perf.
2437,1223,75.0,98.0,16.0,3.00,Weak Perf.
2754,1375,75.0,98.0,16.0,3.00,Weak Perf.
2869,1431,75.0,98.0,16.0,3.00,Weak Perf.
2764,1381,75.0,98.0,16.0,3.00,Weak Perf.
2475,1244,75.0,98.0,16.0,3.00,Weak Perf.
2078,1053,75.0,98.0,16.0,3.00,Weak Perf.
1668,857,75.0,98.0,16.0,3.00,Weak Perf.
1339,699,75.0,98.0,16.0,3.00,Weak Perf.
1136,602,75.0,98.0,16.0,3.00,Weak Perf.
1033,553,75.0,98.0,16.0,3.00,Weak Perf.
973,524,75.0,98.0,16.0,3.00,Weak Perf.
914,496,75.0,98.0,16.0,3.00,Weak Perf.
844,463,75.0,98.0,16.0,3.00,Weak Perf.
761,423,75.0,98.0,16.0,3.00,Weak Perf.
669,379,75.0,98.0,16.0,3.00,Weak Perf.
572,332,75.0,98.0,16.0,3.00,Weak Perf.
477,286,75.0,98.0,16.0,3.00,Weak Perf.
389,243,75.0,98.0,16.0,3.00,Weak Perf.
313,207,75.0,98.0,16.0,3.00,Weak Perf.
281,191,75.0,98.0,16.0,3.00,Weak Perf.
226,164,75.0,98.0,16.0,3.00,Weak Perf.
184,143,75.0,98.0,16.0,3.00,Weak Perf.
154,128,75.0,98.0,16.0,3.00,Weak Perf.
134,118,75.0,98.0,16.0,3.00,Weak Perf.
119,110,75.0,98.0,16.0,3.00,Weak Perf.
110,105,75.0,98.0,16.0,3.00,Weak Perf.
104,101,75.0,98.0,16.0,3.00,Weak Perf.
99,98,75.0,98.0,16.0,3.00,Weak Perf.
96,95,75.0,98.0,16.0,3.00,Weak Perf.
93,93,75.0,98.0,16.0,3.00,Weak Perf.
91,90,75.0,98.0,16.0,3.00,Weak Perf.
88,88,75.0,98.0,16.0,3.00,Weak Perf.
86,86,75.0,98.0,16.0,3.00,Weak Perf.
83,83,75.0,98.0,16.0,3.00,Weak Perf.
81,81,75.0,98.0,16.0,3.00,Weak Perf.
78,78,75.0,98.0,16.0,3.00,Weak Perf.
75,75,75.0,98.0,16.0,3.00,Weak Perf.
72,72,75.0,98.0,16.0,3.00,Weak Perf.
588,319,75.0,98.0,16.0,3.00,Weak Perf.
901,468,75.0,98.0,16.0,3.00,Weak Perf.
1298,657,75.0,98.0,16.0,3.00,Weak Perf.
1737,866,75.0,98.0,16.0,3.00,Weak Perf.
2151,1063,75.0,98.0,16.0,3.00,Weak Perf.
2461,1210,75.0,98.0,16.0,3.00,Weak Perf.
2602,1276,75.0,98.0,16.0,3.00,Weak Perf.
2551,1249,75.0,98.0,16.0,3.00,Weak Perf.
2326,1140,75.0,98.0,16.0,3.00,Weak Perf.
1984,974,75.0,98.0,16.0,3.00,Weak Perf.
1600,788,75.0,98.0,16.0,3.00,Weak Perf.
1257,621,75.0,98.0,16.0,3.00,Weak Perf.
1014,502,75.0,98.0,16.0,3.00,Weak Perf.
874,433,75.0,98.0,16.0,3.00,Weak Perf.
798,395,75.0,98.0,16.0,3.00,Weak Perf.
740,365,75.0,98.0,16.0,3.00,Weak Perf.
711,350,75.0,98.0,16.0,3.00,Weak Perf.
645,316,75.0,98.0,16.0,3.00,Weak Perf.
570,279,75.0,98.0,16.0,3.00,Weak Perf.
489,237,75.0,98.0,16.0,3.00,Weak Perf.
404,195,75.0,98.0,16.0,3.00,Weak Perf.
320,152,75.0,98.0,16.0,3.00,Weak Perf.
243,113,75.0,98.0,16.0,3.00,Weak Perf.
175,79,75.0,98.0,16.0,3.00,Weak Perf.
118,50,75.0,98.0,16.0,3.00,Weak Perf.
73,26,75.0,98.0,16.0,3.00,Weak Perf.
39,8,75.0,98.0,16.0,3.00,Weak Perf.
13,-6,75.0,98.0,16.0,3.00,Weak Perf.
-4,-17,75.0,98.0,16.0,3.00,Weak Perf.
-18,-25,75.0,98.0,16.0,3.00,Weak Perf.
-27,-31,75.0,98.0,16.0,3.00,Weak Perf.
-34,-37,75.0,98.0,16.0,3.00,Weak Perf.
-40,-41,75.0,98.0,16.0,3.00,Weak Perf.
-45,-45,75.0,98.0,16.0,3.00,Weak Perf.
-48,-49,75.0,98.0,16.0,3.00,Weak Perf.
-50,-51,75.0,98.0,16.0,3.00,Weak Perf.
-54,-54,75.0,98.0,16.0,3.00,Weak Perf.
-57,-57,75.0,98.0,16.0,3.00,Weak Perf.
-60,-60,75.0,98.0,16.0,3.00,Weak Perf.
-64,-64,75.0,98.0,16.0,3.00,Weak Perf.
-67,-67,75.0,98.0,16.0,3.00,Weak Perf.
-69,-70,75.0,98.0,16.0,3.00,Weak Perf.
-72,-72,75.0,98.0,16.0,3.00,Weak Perf.
-75,-75,75.0,98.0,16.0,3.00,Weak Perf.
428,164,75.0,98.0,16.0,3.00,Weak Perf.
712,299,75.0,98.0,16.0,3.00,Weak Perf.
1043,457,75.0,98.0,16.0,3.00,Weak Perf.
1368,612,75.0,98.0,16.0,3.00,Weak Perf.
1620,731,75.0,98.0,16.0,3.00,Weak Perf.
1739,787,75.0,98.0,16.0,3.00,Weak Perf.
1701,768,75.0,98.0,16.0,3.00,Weak Perf.
1523,682,75.0,98.0,16.0,3.00,Weak Perf.
1255,552,75.0,98.0,16.0,3.00,Weak Perf.
0,0,75.0,98.0,16.0,3.00,Strong Perf.
1304,628,75.0,98.0,16.0,3.00,Strong Perf.
1922,926,75.0,98.0,16.0,3.00,Strong Perf.
2663,1284,75.0,98.0,16.0,3.00,Strong Perf.
3472,1675,75.0,98.0,16.0,3.00,Strong Perf.
4266,2058,75.0,98.0,16.0,3.00,Strong Perf.
4945,2386,75.0,98.0,16.0,3.00,Strong Perf.
5418,2614,75.0,98.0,16.0,3.00,Strong Perf.
5621,2714,75.0,98.0,16.0,3.00,Strong Perf.
5526,2670,75.0,98.0,16.0,3.00,Strong Perf.
5365,2594,75.0,98.0,16.0,3.00,Strong Perf.
4830,2339,75.0,98.0,16.0,3.00,Strong Perf.
4062,1972,75.0,98.0,16.0,3.00,Strong Perf.
3211,1566,75.0,98.0,16.0,3.00,Strong Perf.
2522,1237,75.0,98.0,16.0,3.00,Strong Perf.
2199,1083,75.0,98.0,16.0,3.00,Strong Perf.
2244,1107,75.0,98.0,16.0,3.00,Strong Perf.
2465,1214,75.0,98.0,16.0,3.00,Strong Perf.
2648,1304,75.0,98.0,16.0,3.00,Strong Perf.
2697,1329,75.0,98.0,16.0,3.00,Strong Perf.
2619,1293,75.0,98.0,16.0,3.00,Strong Perf.
2456,1217,75.0,98.0,16.0,3.00,Strong Perf.
2240,1115,75.0,98.0,16.0,3.00,Strong Perf.
1993,997,75.0,98.0,16.0,3.00,Strong Perf.
1729,872,75.0,98.0,16.0,3.00,Strong Perf.
1464,746,75.0,98.0,16.0,3.00,Strong Perf.
1211,626,75.0,98.0,16.0,3.00,Strong Perf.
980,516,75.0,98.0,16.0,3.00,Strong Perf.
778,420,75.0,98.0,16.0,3.00,Strong Perf.
607,340,75.0,98.0,16.0,3.00,Strong Perf.
470,275,75.0,98.0,16.0,3.00,Strong Perf.
362,224,75.0,98.0,16.0,3.00,Strong Perf.
282,187,75.0,98.0,16.0,3.00,Strong Perf.
223,159,75.0,98.0,16.0,3.00,Strong Perf.
182,140,75.0,98.0,16.0,3.00,Strong Perf.
154,128,75.0,98.0,16.0,3.00,Strong Perf.
136,120,75.0,98.0,16.0,3.00,Strong Perf.
125,115,75.0,98.0,16.0,3.00,Strong Perf.
118,112,75.0,98.0,16.0,3.00,Strong Perf.
114,111,75.0,98.0,16.0,3.00,Strong Perf.
113,111,75.0,98.0,16.0,3.00,Strong Perf.
112,110,75.0,98.0,16.0,3.00,Strong Perf.
111,110,75.0,98.0,16.0,3.00,Strong Perf.
111,111,75.0,98.0,16.0,3.00,Strong Perf.
111,111,75.0,98.0,16.0,3.00,Strong Perf.
111,111,75.0,98.0,16.0,3.00,Strong Perf.
111,111,75.0,98.0,16.0,3.00,Strong Perf.
111,111,75.0,98.0,16.0,3.00,Strong Perf.
110,110,75.0,98.0,16.0,3.00,Strong Perf.
110,110,75.0,98.0,16.0,3.00,Strong Perf.
110,110,75.0,98.0,16.0,3.00,Strong Perf.
1174,620,75.0,98.0,16.0,3.00,Strong Perf.
1902,969,75.0,98.0,16.0,3.00,Strong Perf.
2867,1432,75.0,98.0,16.0,3.00,Strong Perf.
3988,1970,75.0,98.0,16.0,3.00,Strong Perf.
5103,2504,75.0,98.0,16.0,3.00,Strong Perf.
6006,2937,75.0,98.0,16.0,3.00,Strong Perf.
6516,3181,75.0,98.0,16.0,3.00,Strong Perf.
6531,3187,75.0,98.0,16.0,3.00,Strong Perf.
6037,2950,75.0,98.0,16.0,3.00,Strong Perf.
5091,2494,75.0,98.0,16.0,3.00,Strong Perf.
3889,1916,75.0,98.0,16.0,3.00,Strong Perf.
2859,1421,75.0,98.0,16.0,3.00,Strong Perf.
2415,1207,75.0,98.0,16.0,3.00,Strong Perf.
2524,1258,75.0,98.0,16.0,3.00,Strong Perf.
2775,1377,75.0,98.0,16.0,3.00,Strong Perf.
2858,1416,75.0,98.0,16.0,3.00,Strong Perf.
2736,1356,75.0,98.0,16.0,3.00,Strong Perf.
2487,1235,75.0,98.0,16.0,3.00,Strong Perf.
2171,1082,75.0,98.0,16.0,3.00,Strong Perf.
1826,915,75.0,98.0,16.0,3.00,Strong Perf.
1479,746,75.0,98.0,16.0,3.00,Strong Perf.
1154,589,75.0,98.0,16.0,3.00,Strong Perf.
869,450,75.0,98.0,16.0,3.00,Strong Perf.
632,335,75.0,98.0,16.0,3.00,Strong Perf.
534,287,75.0,98.0,16.0,3.00,Strong Perf.
373,208,75.0,98.0,16.0,3.00,Strong Perf.
256,150,75.0,98.0,16.0,3.00,Strong Perf.
174,109,75.0,98.0,16.0,3.00,Strong Perf.
120,81,75.0,98.0,16.0,3.00,Strong Perf.
84,63,75.0,98.0,16.0,3.00,Strong Perf.
62,50,75.0,98.0,16.0,3.00,Strong Perf.
47,41,75.0,98.0,16.0,3.00,Strong Perf.
38,35,75.0,98.0,16.0,3.00,Strong Perf.
31,29,75.0,98.0,16.0,3.00,Strong Perf.
26,25,75.0,98.0,16.0,3.00,Strong Perf.
21,21,75.0,98.0,16.0,3.00,Strong Perf.
17,17,75.0,98.0,16.0,3.00,Strong Perf.
13,13,75.0,98.0,16.0,3.00,Strong Perf.
9,9,75.0,98.0,16.0,3.00,Strong Perf.
5,5,75.0,98.0,16.0,3.00,Strong Perf.
1,1,75.0,98.0,16.0,3.00,Strong Perf.
-1,-1,75.0,98.0,16.0,3.00,Strong Perf.
1096,523,75.0,98.0,16.0,3.00,Strong Perf.
1745,832,75.0,98.0,16.0,3.00,Strong Perf.
2549,1216,75.0,98.0,16.0,3.00,Strong Perf.
3419,1632,75.0,98.0,16.0,3.00,Strong Perf.
4218,2013,75.0,98.0,16.0,3.00,Strong Perf.
4794,2288,75.0,98.0,16.0,3.00,Strong Perf.
5037,2403,75.0,98.0,16.0,3.00,Strong Perf.
4901,2336,75.0,98.0,16.0,3.00,Strong Perf.
4398,2092,75.0,98.0,16.0,3.00,Strong Perf.
3591,1703,75.0,98.0,16.0,3.00,Strong Perf.
2666,1257,75.0,98.0,16.0,3.00,Strong Perf.
1952,913,75.0,98.0,16.0,3.00,Strong Perf.
1696,788,75.0,98.0,16.0,3.00,Strong Perf.
1804,838,75.0,98.0,16.0,3.00,Strong Perf.
1969,916,75.0,98.0,16.0,3.00,Strong Perf.
2001,929,75.0,98.0,16.0,3.00,Strong Perf.
1892,875,75.0,98.0,16.0,3.00,Strong Perf.
1803,832,75.0,98.0,16.0,3.00,Strong Perf.
1463,667,75.0,98.0,16.0,3.00,Strong Perf.
1338,605,75.0,98.0,16.0,3.00,Strong Perf.
1082,481,75.0,98.0,16.0,3.00,Strong Perf.
836,362,75.0,98.0,16.0,3.00,Strong Perf.
614,254,75.0,98.0,16.0,3.00,Strong Perf.
425,162,75.0,98.0,16.0,3.00,Strong Perf.
272,87,75.0,98.0,16.0,3.00,Strong Perf.
154,29,75.0,98.0,16.0,3.00,Strong Perf.
68,-12,75.0,98.0,16.0,3.00,Strong Perf.
7,-43,75.0,98.0,16.0,3.00,Strong Perf.
-33,-63,75.0,98.0,16.0,3.00,Strong Perf.
-60,-77,75.0,98.0,16.0,3.00,Strong Perf.
-76,-86,75.0,98.0,16.0,3.00,Strong Perf.
-87,-92,75.0,98.0,16.0,3.00,Strong Perf.
-93,-96,75.0,98.0,16.0,3.00,Strong Perf.
-97,-99,75.0,98.0,16.0,3.00,Strong Perf.
-100,-101,75.0,98.0,16.0,3.00,Strong Perf.
-102,-102,75.0,98.0,16.0,3.00,Strong Perf.
-103,-103,75.0,98.0,16.0,3.00,Strong Perf.
-104,-104,75.0,98.0,16.0,3.00,Strong Perf.
-105,-105,75.0,98.0,16.0,3.00,Strong Perf.
-106,-106,75.0,98.0,16.0,3.00,Strong Perf.
-106,-106,75.0,98.0,16.0,3.00,Strong Perf.
-107,-107,75.0,98.0,16.0,3.00,Strong Perf.
-107,-107,75.0,98.0,16.0,3.00,Strong Perf.
958,403,75.0,98.0,16.0,3.00,Strong Perf.
1590,1406,75.0,87.7,16.0,3.00,Strong Perf.
2329,2064,75.0,87.7,16.0,3.00,Strong Perf.
3046,2704,75.0,87.7,16.0,3.00,Strong Perf.
3586,3164,75.0,88.0,16.0,3.00,Strong Perf.
3822,3283,75.0,88.4,16.0,3.00,Strong Perf.
3700,3178,75.0,88.6,16.0,3.00,Strong Perf.
3229,2714,75.0,88.9,16.0,3.00,Strong Perf.
2492,2032,75.0,89.4,16.0,3.00,Strong Perf.
1747,1398,75.0,89.7,16.0,3.00,Strong Perf.
1352,1053,75.0,90.1,16.0,3.00,Strong Perf.
1388,1065,75.0,90.4,16.0,3.00,Strong Perf.
1571,1179,75.0,90.9,16.0,3.00,Strong Perf.
1640,1193,75.0,91.4,16.0,3.00,Strong Perf.
1563,1117,75.0,91.7,16.0,3.00,Strong Perf.
1488,1053,75.0,91.9,16.0,3.00,Strong Perf.
1296,899,75.0,92.3,16.0,3.00,Strong Perf.
1073,734,75.0,92.3,16.0,3.00,Strong Perf.
843,555,75.0,93.0,16.0,3.00,Strong Perf.
624,396,75.0,93.1,16.0,3.00,Strong Perf.
432,249,75.0,94.1,16.0,3.00,Strong Perf.
276,140,75.0,94.4,16.0,3.00,Strong Perf.
157,67,75.0,94.4,16.0,3.00,Strong Perf.
71,15,75.0,94.4,16.0,3.00,Strong Perf.
14,-19,75.0,94.4,16.0,3.00,Strong Perf.
-21,-40,75.0,94.4,16.0,3.00,Strong Perf.
-41,-52,75.0,94.4,16.0,3.00,Strong Perf.
-52,-58,75.0,94.4,16.0,3.00,Strong Perf.
-56,-59,75.0,94.4,16.0,3.00,Strong Perf.
-57,-59,75.0,94.4,16.0,3.00,Strong Perf.
-56,-57,75.0,94.4,16.0,3.00,Strong Perf.
-54,-54,75.0,94.4,16.0,3.00,Strong Perf.
-51,-51,75.0,94.4,16.0,3.00,Strong Perf.
-48,-48,75.0,94.4,16.0,3.00,Strong Perf.
-45,-45,75.0,94.4,16.0,3.00,Strong Perf.
-41,-41,75.0,94.4,16.0,3.00,Strong Perf.
-38,-38,75.0,94.4,16.0,3.00,Strong Perf.
-34,-34,75.0,94.4,16.0,3.00,Strong Perf.
956,584,75.0,94.4,16.0,3.00,Strong Perf.
1629,1004,75.0,94.4,16.0,3.00,Strong Perf.
2480,1535,75.0,94.4,16.0,3.00,Strong Perf.
3392,2105,75.0,94.4,16.0,3.00,Strong Perf.
4185,2600,75.0,94.4,16.0,3.00,Strong Perf.
4681,2910,75.0,94.4,16.0,3.00,Strong Perf.
4765,2964,75.0,94.4,16.0,3.00,Strong Perf.
4641,2887,75.0,94.4,16.0,3.00,Strong Perf.
4072,2534,75.0,94.4,16.0,3.00,Strong Perf.
3175,1977,75.0,94.4,16.0,3.00,Strong Perf.
2284,1423,75.0,94.4,16.0,3.00,Strong Perf.
1841,1149,75.0,94.4,16.0,3.00,Strong Perf.
1927,1182,75.0,95.0,16.0,3.00,Strong Perf.
2174,1285,75.0,95.6,16.0,3.00,Strong Perf.
2268,1303,75.0,95.7,16.0,3.00,Strong Perf.
2175,1251,75.0,95.7,16.0,3.00,Strong Perf.
1968,1135,75.0,95.7,16.0,3.00,Strong Perf.
1701,984,75.0,95.7,16.0,3.00,Strong Perf.
1407,817,75.0,95.7,16.0,3.00,Strong Perf.
1114,651,75.0,95.7,16.0,3.00,Strong Perf.
845,499,75.0,95.7,16.0,3.00,Strong Perf.
616,370,75.0,95.7,16.0,3.00,Strong Perf.
435,268,75.0,95.7,16.0,3.00,Strong Perf.
300,192,75.0,95.7,16.0,3.00,Strong Perf.
207,140,75.0,95.7,16.0,3.00,Strong Perf.
145,106,75.0,95.7,16.0,3.00,Strong Perf.
108,86,75.0,95.7,16.0,3.00,Strong Perf.
87,75,75.0,95.7,16.0,3.00,Strong Perf.
76,70,75.0,95.7,16.0,3.00,Strong Perf.
72,69,75.0,95.7,16.0,3.00,Strong Perf.
71,70,75.0,95.7,16.0,3.00,Strong Perf.
72,71,75.0,95.7,16.0,3.00,Strong Perf.
74,73,75.0,95.7,16.0,3.00,Strong Perf.
76,75,75.0,95.7,16.0,3.00,Strong Perf.
78,78,75.0,95.7,16.0,3.00,Strong Perf.
80,80,75.0,95.7,16.0,3.00,Strong Perf.
82,82,75.0,95.7,16.0,3.00,Strong Perf.
84,84,75.0,95.7,16.0,3.00,Strong Perf.
86,86,75.0,95.7,16.0,3.00,Strong Perf.
1770,1049,75.0,95.7,16.0,3.00,Strong Perf.
2702,1582,75.0,95.7,16.0,3.00,Strong Perf.
3794,2207,75.0,95.7,16.0,3.00,Strong Perf.
4892,2835,75.0,95.7,16.0,3.00,Strong Perf.
5380,3114,75.0,95.7,16.0,3.00,Strong Perf.
6109,3532,75.0,95.7,16.0,3.00,Strong Perf.
6396,3696,75.0,95.7,16.0,3.00,Strong Perf.
6180,3573,75.0,95.7,16.0,3.00,Strong Perf.
5473,3169,75.0,95.7,16.0,3.00,Strong Perf.
4386,2548,75.0,95.7,16.0,3.00,Strong Perf.
3244,1896,75.0,95.7,16.0,3.00,Strong Perf.
2535,1491,75.0,95.7,16.0,3.00,Strong Perf.
2465,1451,75.0,95.7,16.0,3.00,Strong Perf.
2734,1605,75.0,95.7,16.0,3.00,Strong Perf.
2927,1716,75.0,95.7,16.0,3.00,Strong Perf.
2899,1700,75.0,95.7,16.0,3.00,Strong Perf.
2702,1587,75.0,95.7,16.0,3.00,Strong Perf.
2412,1421,75.0,95.7,16.0,3.00,Strong Perf.
2073,1227,75.0,95.7,16.0,3.00,Strong Perf.
1717,1024,75.0,95.7,16.0,3.00,Strong Perf.
1371,826,75.0,95.7,16.0,3.00,Strong Perf.
1058,647,75.0,95.7,16.0,3.00,Strong Perf.
792,494,75.0,95.7,16.0,3.00,Strong Perf.
578,372,75.0,95.7,16.0,3.00,Strong Perf.
416,279,75.0,95.7,16.0,3.00,Strong Perf.
299,211,75.0,95.7,16.0,3.00,Strong Perf.
218,165,75.0,95.7,16.0,3.00,Strong Perf.
165,134,75.0,95.7,16.0,3.00,Strong Perf.
132,114,75.0,95.7,16.0,3.00,Strong Perf.
111,102,75.0,95.7,16.0,3.00,Strong Perf.
99,94,75.0,95.7,16.0,3.00,Strong Perf.
91,89,75.0,95.7,16.0,3.00,Strong Perf.
86,85,75.0,95.7,16.0,3.00,Strong Perf.
83,82,75.0,95.7,16.0,3.00,Strong Perf.
81,81,75.0,95.7,16.0,3.00,Strong Perf.
79,79,75.0,95.7,16.0,3.00,Strong Perf.
76,76,75.0,95.7,16.0,3.00,Strong Perf.
74,74,75.0,95.7,16.0,3.00,Strong Perf.
72,72,75.0,95.7,16.0,3.00,Strong Perf.
69,69,75.0,95.7,16.0,3.00,Strong Perf.
67,67,75.0,95.7,16.0,3.00,Strong Perf.
1237,734,75.0,95.7,16.0,3.00,Strong Perf.
1984,1160,75.0,95.7,16.0,3.00,Strong Perf.
2942,1706,75.0,95.7,16.0,3.00,Strong Perf.
4019,2320,75.0,95.7,16.0,3.00,Strong Perf.
5048,2907,75.0,95.7,16.0,3.00,Strong Perf.
5838,3358,75.0,95.7,16.0,3.00,Strong Perf.
6232,3581,75.0,95.7,16.0,3.00,Strong Perf.
6154,3535,75.0,95.7,16.0,3.00,Strong Perf.
5605,3220,75.0,95.7,16.0,3.00,Strong Perf.
4650,2673,75.0,95.7,16.0,3.00,Strong Perf.
3502,2016,75.0,95.7,16.0,3.00,Strong Perf.
2574,1484,75.0,95.7,16.0,3.00,Strong Perf.
2214,1277,75.0,95.7,16.0,3.00,Strong Perf.
2339,1347,75.0,95.7,16.0,3.00,Strong Perf.
2561,1473,75.0,95.7,16.0,3.00,Strong Perf.
2616,1502,75.0,95.7,16.0,3.00,Strong Perf.
2486,1427,75.0,95.7,16.0,3.00,Strong Perf.
2245,1288,75.0,95.7,16.0,3.00,Strong Perf.
1947,1116,75.0,95.7,16.0,3.00,Strong Perf.
1624,930,75.0,95.7,16.0,3.00,Strong Perf.
1301,744,75.0,95.7,16.0,3.00,Strong Perf.
1001,571,75.0,95.7,16.0,3.00,Strong Perf.
864,492,75.0,95.7,16.0,3.00,Strong Perf.
623,353,75.0,95.7,16.0,3.00,Strong Perf.
429,241,75.0,95.7,16.0,3.00,Strong Perf.
281,155,75.0,95.7,16.0,3.00,Strong Perf.
173,91,75.0,95.7,16.0,3.00,Strong Perf.
97,47,75.0,95.7,16.0,3.00,Strong Perf.
46,16,75.0,95.7,16.0,3.00,Strong Perf.
13,-3,75.0,95.7,16.0,3.00,Strong Perf.
-7,-16,75.0,95.7,16.0,3.00,Strong Perf.
-20,-25,75.0,95.7,16.0,3.00,Strong Perf.
-29,-31,75.0,95.7,16.0,3.00,Strong Perf.
-35,-36,75.0,95.7,16.0,3.00,Strong Perf.
-39,-40,75.0,95.7,16.0,3.00,Strong Perf.
-43,-43,75.0,95.7,16.0,3.00,Strong Perf.
-46,-46,75.0,95.7,16.0,3.00,Strong Perf.
-49,-49,75.0,95.7,16.0,3.00,Strong Perf.
-52,-52,75.0,95.7,16.0,3.00,Strong Perf.
-54,-54,75.0,95.7,16.0,3.00,Strong Perf.
-57,-57,75.0,95.7,16.0,3.00,Strong Perf.
-59,-59,75.0,95.7,16.0,3.00,Strong Perf.
825,444,75.0,95.7,16.0,3.00,Strong Perf.
1442,796,75.0,95.7,16.0,3.00,Strong Perf.
2236,1249,75.0,95.7,16.0,3.00,Strong Perf.
3103,1743,75.0,95.7,16.0,3.00,Strong Perf.
3875,2183,75.0,95.7,16.0,3.00,Strong Perf.
4374,2468,75.0,95.7,16.0,3.00,Strong Perf.
4485,2530,75.0,95.7,16.0,3.00,Strong Perf.
4179,2355,75.0,95.7,16.0,3.00,Strong Perf.
3495,1963,75.0,95.7,16.0,3.00,Strong Perf.
2586,1443,75.0,95.7,16.0,3.00,Strong Perf.
1807,997,75.0,95.7,16.0,3.00,Strong Perf.
1506,825,75.0,95.7,16.0,3.00,Strong Perf.
1532,839,75.0,95.7,16.0,3.00,Strong Perf.
1712,942,75.0,95.7,16.0,3.00,Strong Perf.
1803,993,75.0,95.7,16.0,3.00,Strong Perf.
1728,950,75.0,95.7,16.0,3.00,Strong Perf.
1547,846,75.0,95.7,16.0,3.00,Strong Perf.
1315,713,75.0,95.7,16.0,3.00,Strong Perf.
1061,568,75.0,95.7,16.0,3.00,Strong Perf.
810,424,75.0,95.7,16.0,3.00,Strong Perf.
582,293,75.0,95.7,16.0,3.00,Strong Perf.
387,182,75.0,95.7,16.0,3.00,Strong Perf.
233,94,75.0,95.7,16.0,3.00,Strong Perf.
118,28,75.0,95.7,16.0,3.00,Strong Perf.
38,-17,75.0,95.7,16.0,3.00,Strong Perf.
-14,-47,75.0,95.7,16.0,3.00,Strong Perf.
-48,-66,75.0,95.7,16.0,3.00,Strong Perf.
-67,-77,75.0,95.7,16.0,3.00,Strong Perf.
