IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
638,638,75.0,98.0,16.0,3.00,Normal
1091,855,75.0,98.0,16.0,3.00,Normal
1579,1088,75.0,98.0,16.0,3.00,Normal
2189,1380,75.0,98.0,16.0,3.00,Normal
2804,1674,75.0,98.0,16.0,3.00,Normal
3163,1845,75.0,98.0,16.0,3.00,Normal
3094,1812,75.0,98.0,16.0,3.00,Normal
2614,1580,75.0,98.0,16.0,3.00,Normal
1886,1230,75.0,98.0,16.0,3.00,Normal
1385,989,75.0,98.0,16.0,3.00,Normal
1264,929,75.0,98.0,16.0,3.00,Normal
1298,945,75.0,98.0,16.0,3.00,Normal
1264,927,75.0,98.0,16.0,3.00,Normal
1172,882,75.0,98.0,16.0,3.00,Normal
1051,823,75.0,98.0,16.0,3.00,Normal
931,765,75.0,98.0,16.0,3.00,Normal
820,711,75.0,98.0,16.0,3.00,Normal
740,671,75.0,98.0,16.0,3.00,Normal
681,641,75.0,98.0,16.0,3.00,Normal
643,622,75.0,98.0,16.0,3.00,Normal
620,610,75.0,98.0,16.0,3.00,Normal
608,604,75.0,98.0,16.0,3.00,Normal
601,599,75.0,98.0,16.0,3.00,Normal
597,596,75.0,98.0,16.0,3.00,Normal
594,594,75.0,98.0,16.0,3.00,Normal
592,592,75.0,98.0,16.0,3.00,Normal
591,591,75.0,98.0,16.0,3.00,Normal
589,589,75.0,98.0,16.0,3.00,Normal
587,587,75.0,98.0,16.0,3.00,Normal
586,586,75.0,98.0,16.0,3.00,Normal
1049,807,75.0,98.0,16.0,3.00,Normal
1510,1028,75.0,98.0,16.0,3.00,Normal
2085,1303,75.0,98.0,16.0,3.00,Normal
2485,1494,75.0,98.0,16.0,3.00,Normal
2601,1549,75.0,98.0,16.0,3.00,Normal
2369,1437,75.0,98.0,16.0,3.00,Normal
1860,1192,75.0,98.0,16.0,3.00,Normal
1324,935,75.0,98.0,16.0,3.00,Normal
1112,832,75.0,98.0,16.0,3.00,Normal
1142,846,75.0,98.0,16.0,3.00,Normal
1139,844,75.0,98.0,16.0,3.00,Normal
1068,810,75.0,98.0,16.0,3.00,Normal
970,763,75.0,98.0,16.0,3.00,Normal
861,710,75.0,98.0,16.0,3.00,Normal
765,664,75.0,98.0,16.0,3.00,Normal
689,627,75.0,98.0,16.0,3.00,Normal
637,601,75.0,98.0,16.0,3.00,Normal
603,586,75.0,98.0,16.0,3.00,Normal
585,577,75.0,98.0,16.0,3.00,Normal
576,572,75.0,98.0,16.0,3.00,Normal
572,571,75.0,98.0,16.0,3.00,Normal
571,571,75.0,98.0,16.0,3.00,Normal
571,571,75.0,98.0,16.0,3.00,Normal
3827,2171,75.0,98.0,16.0,3.00,Normal
3578,2053,75.0,98.0,16.0,3.00,Normal
2929,1743,75.0,98.0,16.0,3.00,Normal
2095,1344,75.0,98.0,16.0,3.00,Normal
1575,1096,75.0,98.0,16.0,3.00,Normal
1532,1076,75.0,98.0,16.0,3.00,Normal
1589,1104,75.0,98.0,16.0,3.00,Normal
1542,1083,75.0,98.0,16.0,3.00,Normal
1419,1025,75.0,98.0,16.0,3.00,Normal
1271,955,75.0,98.0,16.0,3.00,Normal
1117,883,75.0,98.0,16.0,3.00,Normal
979,817,75.0,98.0,16.0,3.00,Normal
864,763,75.0,98.0,16.0,3.00,Normal
788,728,75.0,98.0,16.0,3.00,Normal
735,703,75.0,98.0,16.0,3.00,Normal
706,690,75.0,98.0,16.0,3.00,Normal
691,684,75.0,98.0,16.0,3.00,Normal
684,681,75.0,98.0,16.0,3.00,Normal
682,681,75.0,98.0,16.0,3.00,Normal
682,681,75.0,98.0,16.0,3.00,Normal
682,681,75.0,98.0,16.0,3.00,Normal
682,682,75.0,98.0,16.0,3.00,Normal
683,683,75.0,98.0,16.0,3.00,Normal
684,684,75.0,98.0,16.0,3.00,Normal
684,684,75.0,98.0,16.0,3.00,Normal
684,684,75.0,98.0,16.0,3.00,Normal
1698,1170,75.0,98.0,16.0,3.00,Normal
2379,1498,75.0,98.0,16.0,3.00,Normal
3121,1854,75.0,98.0,16.0,3.00,Normal
3645,2105,75.0,98.0,16.0,3.00,Normal
3722,2142,75.0,98.0,16.0,3.00,Normal
3300,1939,75.0,98.0,16.0,3.00,Normal
2601,1603,75.0,98.0,16.0,3.00,Normal
1833,1234,75.0,98.0,16.0,3.00,Normal
1486,1067,75.0,98.0,16.0,3.00,Normal
1487,1067,75.0,98.0,16.0,3.00,Normal
1505,1075,75.0,98.0,16.0,3.00,Normal
1430,1039,75.0,98.0,16.0,3.00,Normal
1305,978,75.0,98.0,16.0,3.00,Normal
1163,908,75.0,98.0,16.0,3.00,Normal
1029,843,75.0,98.0,16.0,3.00,Normal
908,784,75.0,98.0,16.0,3.00,Normal
815,738,75.0,98.0,16.0,3.00,Normal
750,706,75.0,98.0,16.0,3.00,Normal
708,685,75.0,98.0,16.0,3.00,Normal
683,671,75.0,98.0,16.0,3.00,Normal
668,663,75.0,98.0,16.0,3.00,Normal
660,658,75.0,98.0,16.0,3.00,Normal
654,654,75.0,98.0,16.0,3.00,Normal
650,650,75.0,98.0,16.0,3.00,Normal
647,647,75.0,98.0,16.0,3.00,Normal
644,644,75.0,98.0,16.0,3.00,Normal
640,640,75.0,98.0,16.0,3.00,Normal
637,637,75.0,98.0,16.0,3.00,Normal
634,634,75.0,98.0,16.0,3.00,Normal
1119,865,75.0,98.0,16.0,3.00,Normal
1583,1086,75.0,98.0,16.0,3.00,Normal
2145,1354,75.0,98.0,16.0,3.00,Normal
2653,1596,75.0,98.0,16.0,3.00,Normal
2898,1713,75.0,98.0,16.0,3.00,Normal
2774,1650,75.0,98.0,16.0,3.00,Normal
2337,1440,75.0,98.0,16.0,3.00,Normal
1720,1142,75.0,98.0,16.0,3.00,Normal
1269,923,75.0,98.0,16.0,3.00,Normal
1178,877,75.0,98.0,16.0,3.00,Normal
1207,890,75.0,98.0,16.0,3.00,Normal
1175,872,75.0,98.0,16.0,3.00,Normal
1089,830,75.0,98.0,16.0,3.00,Normal
985,779,75.0,98.0,16.0,3.00,Normal
878,725,75.0,98.0,16.0,3.00,Normal
781,677,75.0,98.0,16.0,3.00,Normal
706,639,75.0,98.0,16.0,3.00,Normal
650,611,75.0,98.0,16.0,3.00,Normal
613,592,75.0,98.0,16.0,3.00,Normal
589,579,75.0,98.0,16.0,3.00,Normal
576,571,75.0,98.0,16.0,3.00,Normal
567,565,75.0,98.0,16.0,3.00,Normal
563,562,75.0,98.0,16.0,3.00,Normal
560,559,75.0,98.0,16.0,3.00,Normal
557,557,75.0,98.0,16.0,3.00,Normal
554,554,75.0,98.0,16.0,3.00,Normal
552,552,75.0,98.0,16.0,3.00,Normal
551,551,75.0,98.0,16.0,3.00,Normal
549,549,75.0,98.0,16.0,3.00,Normal
699,620,75.0,98.0,16.0,3.00,Normal
1227,872,75.0,98.0,16.0,3.00,Normal
1730,1114,75.0,98.0,16.0,3.00,Normal
2228,1352,75.0,98.0,16.0,3.00,Normal
2505,1485,75.0,98.0,16.0,3.00,Normal
2429,1448,75.0,98.0,16.0,3.00,Normal
2036,1259,75.0,98.0,16.0,3.00,Normal
1466,985,75.0,98.0,16.0,3.00,Normal
1110,814,75.0,98.0,16.0,3.00,Normal
1098,808,75.0,98.0,16.0,3.00,Normal
1125,821,75.0,98.0,16.0,3.00,Normal
1077,798,75.0,98.0,16.0,3.00,Normal
987,756,75.0,98.0,16.0,3.00,Normal
886,707,75.0,98.0,16.0,3.00,Normal
780,657,75.0,98.0,16.0,3.00,Normal
695,617,75.0,98.0,16.0,3.00,Normal
633,588,75.0,98.0,16.0,3.00,Normal
595,570,75.0,98.0,16.0,3.00,Normal
571,559,75.0,98.0,16.0,3.00,Normal
561,555,75.0,98.0,16.0,3.00,Normal
557,555,75.0,98.0,16.0,3.00,Normal
556,556,75.0,98.0,16.0,3.00,Normal
557,557,75.0,98.0,16.0,3.00,Normal
559,559,75.0,98.0,16.0,3.00,Normal
562,562,75.0,98.0,16.0,3.00,Normal
565,565,75.0,98.0,16.0,3.00,Normal
568,568,75.0,98.0,16.0,3.00,Normal
614,591,75.0,98.0,16.0,3.00,Normal
1307,925,75.0,98.0,16.0,3.00,Normal
1943,1232,75.0,98.0,16.0,3.00,Normal
2589,1544,75.0,98.0,16.0,3.00,Normal
3062,1773,75.0,98.0,16.0,3.00,Normal
3123,1804,75.0,98.0,16.0,3.00,Normal
2722,1614,75.0,98.0,16.0,3.00,Normal
1991,1265,75.0,98.0,16.0,3.00,Normal
1418,992,75.0,98.0,16.0,3.00,Normal
1326,950,75.0,98.0,16.0,3.00,Normal
1383,979,75.0,98.0,16.0,3.00,Normal
1355,968,75.0,98.0,16.0,3.00,Normal
1250,919,75.0,98.0,16.0,3.00,Normal
1124,861,75.0,98.0,16.0,3.00,Normal
989,799,75.0,98.0,16.0,3.00,Normal
870,744,75.0,98.0,16.0,3.00,Normal
781,703,75.0,98.0,16.0,3.00,Normal
719,675,75.0,98.0,16.0,3.00,Normal
682,660,75.0,98.0,16.0,3.00,Normal
663,653,75.0,98.0,16.0,3.00,Normal
655,652,75.0,98.0,16.0,3.00,Normal
655,653,75.0,98.0,16.0,3.00,Normal
656,656,75.0,98.0,16.0,3.00,Normal
660,659,75.0,98.0,16.0,3.00,Normal
663,663,75.0,98.0,16.0,3.00,Normal
667,667,75.0,98.0,16.0,3.00,Normal
670,670,75.0,98.0,16.0,3.00,Normal
674,674,75.0,98.0,16.0,3.00,Normal
1007,836,75.0,98.0,16.0,3.00,Normal
1825,1230,75.0,98.0,16.0,3.00,Normal
2585,1596,75.0,98.0,16.0,3.00,Normal
3347,1963,75.0,98.0,16.0,3.00,Normal
3829,2197,75.0,98.0,16.0,3.00,Normal
3837,2202,75.0,98.0,16.0,3.00,Normal
3355,1972,75.0,98.0,16.0,3.00,Normal
2508,1566,75.0,98.0,16.0,3.00,Normal
1781,1219,75.0,98.0,16.0,3.00,Normal
1554,1111,75.0,98.0,16.0,3.00,Normal
1605,1136,75.0,98.0,16.0,3.00,Normal
1607,1138,75.0,98.0,16.0,3.00,Normal
1508,1091,75.0,98.0,16.0,3.00,Normal
1370,1026,75.0,98.0,16.0,3.00,Normal
1221,954,75.0,98.0,16.0,3.00,Normal
1070,882,75.0,98.0,16.0,3.00,Normal
950,825,75.0,98.0,16.0,3.00,Normal
857,780,75.0,98.0,16.0,3.00,Normal
792,750,75.0,98.0,16.0,3.00,Normal
753,731,75.0,98.0,16.0,3.00,Normal
731,720,75.0,98.0,16.0,3.00,Normal
719,714,75.0,98.0,16.0,3.00,Normal
713,711,75.0,98.0,16.0,3.00,Normal
710,710,75.0,98.0,16.0,3.00,Normal
708,708,75.0,98.0,16.0,3.00,Normal
706,706,75.0,98.0,16.0,3.00,Normal
705,705,75.0,98.0,16.0,3.00,Normal
703,703,75.0,98.0,16.0,3.00,Normal
701,701,75.0,98.0,16.0,3.00,Normal
699,699,75.0,98.0,16.0,3.00,Normal
1385,1027,75.0,98.0,16.0,3.00,Normal
1974,1308,75.0,98.0,16.0,3.00,Normal
2649,1631,75.0,98.0,16.0,3.00,Normal
3215,1901,75.0,98.0,16.0,3.00,Normal
3453,2014,75.0,98.0,16.0,3.00,Normal
3232,1906,75.0,98.0,16.0,3.00,Normal
2618,1610,75.0,98.0,16.0,3.00,Normal
1864,1246,75.0,98.0,16.0,3.00,Normal
1415,1029,75.0,98.0,16.0,3.00,Normal
1380,1010,75.0,98.0,16.0,3.00,Normal
1405,1020,75.0,98.0,16.0,3.00,Normal
1341,987,75.0,98.0,16.0,3.00,Normal
1230,931,75.0,98.0,16.0,3.00,Normal
1098,866,75.0,98.0,16.0,3.00,Normal
967,802,75.0,98.0,16.0,3.00,Normal
855,745,75.0,98.0,16.0,3.00,Normal
765,699,75.0,98.0,16.0,3.00,Normal
704,668,75.0,98.0,16.0,3.00,Normal
665,647,75.0,98.0,16.0,3.00,Normal
641,633,75.0,98.0,16.0,3.00,Normal
627,624,75.0,98.0,16.0,3.00,Normal
618,617,75.0,98.0,16.0,3.00,Normal
612,612,75.0,98.0,16.0,3.00,Normal
607,606,75.0,98.0,16.0,3.00,Normal
602,602,75.0,98.0,16.0,3.00,Normal
597,597,75.0,98.0,16.0,3.00,Normal
593,593,75.0,98.0,16.0,3.00,Normal
588,588,75.0,98.0,16.0,3.00,Normal
584,584,75.0,98.0,16.0,3.00,Normal
1172,864,75.0,98.0,16.0,3.00,Normal
1667,1099,75.0,98.0,16.0,3.00,Normal
2250,1377,75.0,98.0,16.0,3.00,Normal
2651,1567,75.0,98.0,16.0,3.00,Normal
2736,1605,75.0,98.0,16.0,3.00,Normal
2459,1471,75.0,98.0,16.0,3.00,Normal
1869,1186,75.0,98.0,16.0,3.00,Normal
1311,916,75.0,98.0,16.0,3.00,Normal
1112,819,75.0,98.0,16.0,3.00,Normal
1135,828,75.0,98.0,16.0,3.00,Normal
1127,823,75.0,98.0,16.0,3.00,Normal
1052,785,75.0,98.0,16.0,3.00,Normal
954,736,75.0,98.0,16.0,3.00,Normal
845,683,75.0,98.0,16.0,3.00,Normal
744,633,75.0,98.0,16.0,3.00,Normal
663,593,75.0,98.0,16.0,3.00,Normal
604,564,75.0,98.0,16.0,3.00,Normal
565,544,75.0,98.0,16.0,3.00,Normal
542,532,75.0,98.0,16.0,3.00,Normal
530,526,75.0,98.0,16.0,3.00,Normal
524,522,75.0,98.0,16.0,3.00,Normal
521,520,75.0,98.0,16.0,3.00,Normal
520,520,75.0,98.0,16.0,3.00,Normal
519,519,75.0,98.0,16.0,3.00,Normal
519,519,75.0,98.0,16.0,3.00,Normal
519,519,75.0,98.0,16.0,3.00,Normal
519,519,75.0,98.0,16.0,3.00,Normal
520,520,75.0,98.0,16.0,3.00,Normal
1076,788,75.0,98.0,16.0,3.00,Normal
1578,1029,75.0,98.0,16.0,3.00,Normal
2167,1313,75.0,98.0,16.0,3.00,Normal
2632,1536,75.0,98.0,16.0,3.00,Normal
2748,1592,75.0,98.0,16.0,3.00,Normal
2443,1447,75.0,98.0,16.0,3.00,Normal
1871,1174,75.0,98.0,16.0,3.00,Normal
1317,909,75.0,98.0,16.0,3.00,Normal
1150,830,75.0,98.0,16.0,3.00,Normal
1203,857,75.0,98.0,16.0,3.00,Normal
1197,856,75.0,98.0,16.0,3.00,Normal
1120,820,75.0,98.0,16.0,3.00,Normal
1010,770,75.0,98.0,16.0,3.00,Normal
893,715,75.0,98.0,16.0,3.00,Normal
786,666,75.0,98.0,16.0,3.00,Normal
704,628,75.0,98.0,16.0,3.00,Normal
644,602,75.0,98.0,16.0,3.00,Normal
609,587,75.0,98.0,16.0,3.00,Normal
592,581,75.0,98.0,16.0,3.00,Normal
584,580,75.0,98.0,16.0,3.00,Normal
584,582,75.0,98.0,16.0,3.00,Normal
586,586,75.0,98.0,16.0,3.00,Normal
590,589,75.0,98.0,16.0,3.00,Normal
594,594,75.0,98.0,16.0,3.00,Normal
600,600,75.0,98.0,16.0,3.00,Normal
604,604,75.0,98.0,16.0,3.00,Normal
610,610,75.0,98.0,16.0,3.00,Normal
614,614,75.0,98.0,16.0,3.00,Normal
1563,1072,75.0,98.0,16.0,3.00,Normal
2299,1428,75.0,98.0,16.0,3.00,Normal
3018,1776,75.0,98.0,16.0,3.00,Normal
3531,2025,75.0,98.0,16.0,3.00,Normal
3580,2051,75.0,98.0,16.0,3.00,Normal
3124,1835,75.0,98.0,16.0,3.00,Normal
2343,1462,75.0,98.0,16.0,3.00,Normal
1678,1146,75.0,98.0,16.0,3.00,Normal
1479,1052,75.0,98.0,16.0,3.00,Normal
1545,1087,75.0,98.0,16.0,3.00,Normal
1541,1088,75.0,98.0,16.0,3.00,Normal
1444,1043,75.0,98.0,16.0,3.00,Normal
1306,979,75.0,98.0,16.0,3.00,Normal
1155,909,75.0,98.0,16.0,3.00,Normal
1015,844,75.0,98.0,16.0,3.00,Normal
903,792,75.0,98.0,16.0,3.00,Normal
817,753,75.0,98.0,16.0,3.00,Normal
763,729,75.0,98.0,16.0,3.00,Normal
734,717,75.0,98.0,16.0,3.00,Normal
720,712,75.0,98.0,16.0,3.00,Normal
714,711,75.0,98.0,16.0,3.00,Normal
713,712,75.0,98.0,16.0,3.00,Normal
714,713,75.0,98.0,16.0,3.00,Normal
716,716,75.0,98.0,16.0,3.00,Normal
718,718,75.0,98.0,16.0,3.00,Normal
720,720,75.0,98.0,16.0,3.00,Normal
721,721,75.0,98.0,16.0,3.00,Normal
723,723,75.0,98.0,16.0,3.00,Normal
873,796,75.0,98.0,16.0,3.00,Normal
1917,1298,75.0,98.0,16.0,3.00,Normal
2722,1684,75.0,98.0,16.0,3.00,Normal
3571,2092,75.0,98.0,16.0,3.00,Normal
4071,2347,75.0,98.0,16.0,3.00,Normal
4095,2382,75.0,98.0,16.0,3.00,Normal
3692,2150,75.0,98.0,16.0,3.00,Normal
2801,1723,75.0,98.0,16.0,3.00,Normal
2001,1338,75.0,98.0,16.0,3.00,Normal
1648,1168,75.0,98.0,16.0,3.00,Normal
1669,1178,75.0,98.0,16.0,3.00,Normal
1692,1188,75.0,98.0,16.0,3.00,Normal
603,581,75.0,98.0,16.0,3.00,Normal
577,566,75.0,98.0,16.0,3.00,Normal
561,556,75.0,98.0,16.0,3.00,Normal
551,549,75.0,98.0,16.0,3.00,Normal
544,544,75.0,98.0,16.0,3.00,Normal
540,540,75.0,98.0,16.0,3.00,Normal
536,535,75.0,98.0,16.0,3.00,Normal
533,533,75.0,98.0,16.0,3.00,Normal
529,529,75.0,98.0,16.0,3.00,Normal
526,526,75.0,98.0,16.0,3.00,Normal
523,523,75.0,98.0,16.0,3.00,Normal
865,686,75.0,98.0,16.0,3.00,Normal
1257,872,75.0,98.0,16.0,3.00,Normal
1785,1125,75.0,98.0,16.0,3.00,Normal
2253,1349,75.0,98.0,16.0,3.00,Normal
2472,1453,75.0,98.0,16.0,3.00,Normal
2321,1380,75.0,98.0,16.0,3.00,Normal
1879,1167,75.0,98.0,16.0,3.00,Normal
1325,901,75.0,98.0,16.0,3.00,Normal
1039,763,75.0,98.0,16.0,3.00,Normal
1046,767,75.0,98.0,16.0,3.00,Normal
1060,773,75.0,98.0,16.0,3.00,Normal
1003,746,75.0,98.0,16.0,3.00,Normal
912,703,75.0,98.0,16.0,3.00,Normal
816,656,75.0,98.0,16.0,3.00,Normal
721,611,75.0,98.0,16.0,3.00,Normal
643,575,75.0,98.0,16.0,3.00,Normal
591,550,75.0,98.0,16.0,3.00,Normal
557,535,75.0,98.0,16.0,3.00,Normal
537,527,75.0,98.0,16.0,3.00,Normal
529,524,75.0,98.0,16.0,3.00,Normal
526,524,75.0,98.0,16.0,3.00,Normal
526,525,75.0,98.0,16.0,3.00,Normal
528,528,75.0,98.0,16.0,3.00,Normal
530,530,75.0,98.0,16.0,3.00,Normal
533,533,75.0,98.0,16.0,3.00,Normal
537,537,75.0,98.0,16.0,3.00,Normal
540,540,75.0,98.0,16.0,3.00,Normal
544,544,75.0,98.0,16.0,3.00,Normal
1115,820,75.0,98.0,16.0,3.00,Normal
1427,971,75.0,98.0,16.0,3.00,Normal
1989,1244,75.0,98.0,16.0,3.00,Normal
2580,1529,75.0,98.0,16.0,3.00,Normal
2977,1723,75.0,98.0,16.0,3.00,Normal
2988,1730,75.0,98.0,16.0,3.00,Normal
2607,1549,75.0,98.0,16.0,3.00,Normal
1924,1224,75.0,98.0,16.0,3.00,Normal
1396,974,75.0,98.0,16.0,3.00,Normal
1284,923,75.0,98.0,16.0,3.00,Normal
1345,955,75.0,98.0,16.0,3.00,Normal
1329,949,75.0,98.0,16.0,3.00,Normal
1241,910,75.0,98.0,16.0,3.00,Normal
1119,855,75.0,98.0,16.0,3.00,Normal
1003,802,75.0,98.0,16.0,3.00,Normal
887,749,75.0,98.0,16.0,3.00,Normal
795,708,75.0,98.0,16.0,3.00,Normal
730,679,75.0,98.0,16.0,3.00,Normal
691,664,75.0,98.0,16.0,3.00,Normal
669,656,75.0,98.0,16.0,3.00,Normal
660,655,75.0,98.0,16.0,3.00,Normal
659,656,75.0,98.0,16.0,3.00,Normal
661,660,75.0,98.0,16.0,3.00,Normal
664,664,75.0,98.0,16.0,3.00,Normal
669,669,75.0,98.0,16.0,3.00,Normal
673,673,75.0,98.0,16.0,3.00,Normal
678,678,75.0,98.0,16.0,3.00,Normal
683,683,75.0,98.0,16.0,3.00,Normal
687,687,75.0,98.0,16.0,3.00,Normal
1378,1021,75.0,98.0,16.0,3.00,Normal
1995,1320,75.0,98.0,16.0,3.00,Normal
2790,1703,75.0,98.0,16.0,3.00,Normal
3461,2027,75.0,98.0,16.0,3.00,Normal
3772,2178,75.0,98.0,16.0,3.00,Normal
3590,2093,75.0,98.0,16.0,3.00,Normal
2960,1791,75.0,98.0,16.0,3.00,Normal
2135,1397,75.0,98.0,16.0,3.00,Normal
1621,1152,75.0,98.0,16.0,3.00,Normal
1570,1128,75.0,98.0,16.0,3.00,Normal
1624,1156,75.0,98.0,16.0,3.00,Normal
1581,1136,75.0,98.0,16.0,3.00,Normal
1458,1078,75.0,98.0,16.0,3.00,Normal
1300,1002,75.0,98.0,16.0,3.00,Normal
1154,933,75.0,98.0,16.0,3.00,Normal
1018,868,75.0,98.0,16.0,3.00,Normal
911,817,75.0,98.0,16.0,3.00,Normal
835,781,75.0,98.0,16.0,3.00,Normal
785,756,75.0,98.0,16.0,3.00,Normal
759,744,75.0,98.0,16.0,3.00,Normal
742,736,75.0,98.0,16.0,3.00,Normal
734,731,75.0,98.0,16.0,3.00,Normal
731,730,75.0,98.0,16.0,3.00,Normal
728,728,75.0,98.0,16.0,3.00,Normal
726,726,75.0,98.0,16.0,3.00,Normal
724,724,75.0,98.0,16.0,3.00,Normal
722,722,75.0,98.0,16.0,3.00,Normal
720,720,75.0,98.0,16.0,3.00,Normal
717,717,75.0,98.0,16.0,3.00,Normal
1337,1013,75.0,98.0,16.0,3.00,Normal
1917,1290,75.0,98.0,16.0,3.00,Normal
2668,1649,75.0,98.0,16.0,3.00,Normal
3375,1986,75.0,98.0,16.0,3.00,Normal
3764,2171,75.0,98.0,16.0,3.00,Normal
3686,2132,75.0,98.0,16.0,3.00,Normal
3146,1871,75.0,98.0,16.0,3.00,Normal
2322,1473,75.0,98.0,16.0,3.00,Normal
1677,1161,75.0,98.0,16.0,3.00,Normal
1474,1062,75.0,98.0,16.0,3.00,Normal
1514,1078,75.0,98.0,16.0,3.00,Normal
1485,1061,75.0,98.0,16.0,3.00,Normal
1375,1007,75.0,98.0,16.0,3.00,Normal
1237,938,75.0,98.0,16.0,3.00,Normal
1084,861,75.0,98.0,16.0,3.00,Normal
947,793,75.0,98.0,16.0,3.00,Normal
835,736,75.0,98.0,16.0,3.00,Normal
752,694,75.0,98.0,16.0,3.00,Normal
696,664,75.0,98.0,16.0,3.00,Normal
661,645,75.0,98.0,16.0,3.00,Normal
639,631,75.0,98.0,16.0,3.00,Normal
625,622,75.0,98.0,16.0,3.00,Normal
617,615,75.0,98.0,16.0,3.00,Normal
609,609,75.0,98.0,16.0,3.00,Normal
603,603,75.0,98.0,16.0,3.00,Normal
598,598,75.0,98.0,16.0,3.00,Normal
593,593,75.0,98.0,16.0,3.00,Normal
588,588,75.0,98.0,16.0,3.00,Normal
583,583,75.0,98.0,16.0,3.00,Normal
819,694,75.0,98.0,16.0,3.00,Normal
1330,936,75.0,98.0,16.0,3.00,Normal
1880,1198,75.0,98.0,16.0,3.00,Normal
2472,1479,75.0,98.0,16.0,3.00,Normal
2821,1645,75.0,98.0,16.0,3.00,Normal
2810,1637,75.0,98.0,16.0,3.00,Normal
2433,1454,75.0,98.0,16.0,3.00,Normal
1832,1163,75.0,98.0,16.0,3.00,Normal
1263,888,75.0,98.0,16.0,3.00,Normal
1119,818,75.0,98.0,16.0,3.00,Normal
1151,831,75.0,98.0,16.0,3.00,Normal
1122,815,75.0,98.0,16.0,3.00,Normal
1031,770,75.0,98.0,16.0,3.00,Normal
923,717,75.0,98.0,16.0,3.00,Normal
813,663,75.0,98.0,16.0,3.00,Normal
715,614,75.0,98.0,16.0,3.00,Normal
636,575,75.0,98.0,16.0,3.00,Normal
584,549,75.0,98.0,16.0,3.00,Normal
550,533,75.0,98.0,16.0,3.00,Normal
531,522,75.0,98.0,16.0,3.00,Normal
521,517,75.0,98.0,16.0,3.00,Normal
516,514,75.0,98.0,16.0,3.00,Normal
514,513,75.0,98.0,16.0,3.00,Normal
513,512,75.0,98.0,16.0,3.00,Normal
512,512,75.0,98.0,16.0,3.00,Normal
512,512,75.0,98.0,16.0,3.00,Normal
513,513,75.0,98.0,16.0,3.00,Normal
513,513,75.0,98.0,16.0,3.00,Normal
514,514,75.0,98.0,16.0,3.00,Normal
942,720,75.0,98.0,16.0,3.00,Normal
1356,919,75.0,98.0,16.0,3.00,Normal
1925,1193,75.0,98.0,16.0,3.00,Normal
2394,1420,75.0,98.0,16.0,3.00,Normal
2608,1524,75.0,98.0,16.0,3.00,Normal
2443,1446,75.0,98.0,16.0,3.00,Normal
1925,1198,75.0,98.0,16.0,3.00,Normal
1372,934,75.0,98.0,16.0,3.00,Normal
1105,807,75.0,98.0,16.0,3.00,Normal
1129,821,75.0,98.0,16.0,3.00,Normal
1145,830,75.0,98.0,16.0,3.00,Normal
1084,803,75.0,98.0,16.0,3.00,Normal
985,757,75.0,98.0,16.0,3.00,Normal
882,710,75.0,98.0,16.0,3.00,Normal
782,663,75.0,98.0,16.0,3.00,Normal
701,627,75.0,98.0,16.0,3.00,Normal
644,602,75.0,98.0,16.0,3.00,Normal
610,588,75.0,98.0,16.0,3.00,Normal
593,582,75.0,98.0,16.0,3.00,Normal
585,581,75.0,98.0,16.0,3.00,Normal
585,583,75.0,98.0,16.0,3.00,Normal
587,586,75.0,98.0,16.0,3.00,Normal
592,591,75.0,98.0,16.0,3.00,Normal
597,597,75.0,98.0,16.0,3.00,Normal
601,601,75.0,98.0,16.0,3.00,Normal
607,607,75.0,98.0,16.0,3.00,Normal
612,612,75.0,98.0,16.0,3.00,Normal
617,617,75.0,98.0,16.0,3.00,Normal
1484,1036,75.0,98.0,16.0,3.00,Normal
2108,1338,75.0,98.0,16.0,3.00,Normal
2832,1688,75.0,98.0,16.0,3.00,Normal
3271,1901,75.0,98.0,16.0,3.00,Normal
3287,1912,75.0,98.0,16.0,3.00,Normal
2852,1705,75.0,98.0,16.0,3.00,Normal
2103,1348,75.0,98.0,16.0,3.00,Normal
1532,1077,75.0,98.0,16.0,3.00,Normal
1412,1022,75.0,98.0,16.0,3.00,Normal
1481,1057,75.0,98.0,16.0,3.00,Normal
1460,1049,75.0,98.0,16.0,3.00,Normal
1366,1006,75.0,98.0,16.0,3.00,Normal
1226,941,75.0,98.0,16.0,3.00,Normal
1081,874,75.0,98.0,16.0,3.00,Normal
957,816,75.0,98.0,16.0,3.00,Normal
861,772,75.0,98.0,16.0,3.00,Normal
791,740,75.0,98.0,16.0,3.00,Normal
748,722,75.0,98.0,16.0,3.00,Normal
725,712,75.0,98.0,16.0,3.00,Normal
714,709,75.0,98.0,16.0,3.00,Normal
710,708,75.0,98.0,16.0,3.00,Normal
710,709,75.0,98.0,16.0,3.00,Normal
711,711,75.0,98.0,16.0,3.00,Normal
713,713,75.0,98.0,16.0,3.00,Normal
715,715,75.0,98.0,16.0,3.00,Normal
716,716,75.0,98.0,16.0,3.00,Normal
717,717,75.0,98.0,16.0,3.00,Normal
719,719,75.0,98.0,16.0,3.00,Normal
1597,1141,75.0,98.0,16.0,3.00,Normal
2290,1474,75.0,98.0,16.0,3.00,Normal
3045,1836,75.0,98.0,16.0,3.00,Normal
3748,2174,75.0,98.0,16.0,3.00,Normal
